11/28/21 00:26:29,633,21.485,25.458
11/28/21 00:26:33,609,21.052,25.896
11/28/21 00:26:38,612,20.793,26.299
11/28/21 00:26:42,615,20.545,26.666
11/28/21 00:26:48,621,20.31,27.022
11/28/21 00:26:52,626,20.107,27.338
11/28/21 00:26:57,628,19.893,27.699
11/28/21 00:27:01,629,19.701,28.035
11/28/21 00:27:07,630,19.541,28.265
11/28/21 00:27:11,630,19.402,28.557
11/28/21 00:27:16,630,19.242,28.806
11/28/21 00:27:20,629,19.079,29.027
11/28/21 00:27:25,628,18.953,29.283
11/28/21 00:27:30,627,18.839,29.5
11/28/21 00:27:35,627,18.753,29.689
11/28/21 00:27:39,626,18.644,29.875
11/28/21 00:27:44,627,18.55,30.02
11/28/21 00:27:49,626,18.454,30.159
11/28/21 00:27:54,627,18.374,30.357
11/28/21 00:27:58,627,18.321,30.482
11/28/21 00:28:03,627,18.256,30.527
11/28/21 00:28:07,626,18.195,30.707
11/28/21 00:28:13,626,18.136,30.83
11/28/21 00:28:17,625,18.072,30.914
11/28/21 00:28:22,625,18.003,30.971
11/28/21 00:28:26,625,17.965,31.119
11/28/21 00:28:32,625,17.923,31.137
11/28/21 00:28:36,627,17.864,31.264
11/28/21 00:28:41,627,17.853,31.297
11/28/21 00:28:45,628,17.797,31.419
11/28/21 00:28:50,628,17.786,31.467
11/28/21 00:28:55,627,17.744,31.525
11/28/21 00:29:00,627,17.725,31.575
11/28/21 00:29:04,626,17.698,31.641
11/28/21 00:29:09,626,17.674,31.674
11/28/21 00:29:13,627,17.645,31.68
11/28/21 00:29:19,627,17.632,31.746
11/28/21 00:29:23,626,17.597,31.789
11/28/21 00:29:28,626,17.57,31.828
11/28/21 00:29:32,625,17.573,31.862
11/28/21 00:29:37,625,17.53,31.868
11/28/21 00:29:42,625,17.517,31.895
11/28/21 00:29:47,626,17.543,31.895
11/28/21 00:30:23,618,21.37,25.392
11/28/21 00:30:27,610,20.932,26.001
11/28/21 00:30:33,611,20.713,26.318
11/28/21 00:30:37,613,20.467,26.793
11/28/21 00:30:42,609,20.251,27.08
11/28/21 00:30:46,615,20.016,27.448
11/28/21 00:30:52,616,19.843,27.736
11/28/21 00:30:56,617,19.653,28.079
11/28/21 00:31:01,616,19.463,28.278
11/28/21 00:31:05,617,19.346,28.581
11/28/21 00:31:11,616,19.199,28.796
11/28/21 00:31:15,617,19.058,29.124
11/28/21 00:31:20,617,18.945,29.286
11/28/21 00:31:24,617,18.855,29.471
11/28/21 00:31:29,618,18.724,29.655
11/28/21 00:31:34,618,18.654,29.855
11/28/21 00:31:39,618,18.553,29.991
11/28/21 00:31:43,618,18.478,30.215
11/28/21 00:31:48,617,18.39,30.278
11/28/21 00:31:53,617,18.326,30.409
11/28/21 00:31:58,618,18.275,30.53
11/28/21 00:32:02,617,18.208,30.669
11/28/21 00:32:07,617,18.163,30.78
11/28/21 00:32:11,618,18.096,30.907
11/28/21 00:32:17,619,18.072,30.952
11/28/21 00:32:21,619,18.024,31.044
11/28/21 00:32:26,619,17.995,31.152
11/28/21 00:32:30,619,17.971,31.186
11/28/21 00:32:36,619,17.904,31.226
11/28/21 00:32:40,619,17.885,31.352
11/28/21 00:32:45,617,17.893,31.375
11/28/21 00:32:49,618,17.851,31.445
11/28/21 00:32:54,617,17.824,31.445
11/28/21 00:32:59,617,17.778,31.573
11/28/21 00:33:04,617,17.773,31.584
11/28/21 00:33:08,617,17.768,31.543
11/28/21 00:33:13,617,17.762,31.606
11/28/21 00:33:18,616,17.749,31.657
11/28/21 00:33:23,616,17.72,31.689
11/28/21 00:33:41,625,21.512,25.38
11/28/21 00:33:45,620,21.108,25.891
11/28/21 00:33:50,626,20.895,26.292
11/28/21 00:33:54,622,20.628,26.598
11/28/21 00:33:59,616,20.422,27.017
11/28/21 00:34:04,613,20.238,27.29
11/28/21 00:34:09,612,20.03,27.618
11/28/21 00:34:13,612,19.856,27.954
11/28/21 00:34:18,612,19.706,28.21
11/28/21 00:34:23,613,19.549,28.415
11/28/21 00:34:28,613,19.399,28.772
11/28/21 00:34:32,613,19.255,28.961
11/28/21 00:34:37,613,19.148,29.17
11/28/21 00:34:41,613,19.052,29.362
11/28/21 00:34:47,612,18.945,29.599
11/28/21 00:34:51,612,18.844,29.745
11/28/21 00:34:56,612,18.748,29.869
11/28/21 00:35:00,611,18.665,30.106
11/28/21 00:35:06,611,18.596,30.209
11/28/21 00:35:10,610,18.545,30.29
11/28/21 00:35:15,610,18.47,30.429
11/28/21 00:35:19,610,18.395,30.568
11/28/21 00:35:24,609,18.371,30.688
11/28/21 00:35:29,609,18.337,30.74
11/28/21 00:35:34,609,18.302,30.82
11/28/21 00:35:38,608,18.251,30.89
11/28/21 00:35:43,608,18.224,31.029
11/28/21 00:35:48,607,18.174,31.102
11/28/21 00:35:53,607,18.158,31.133
11/28/21 00:35:57,608,18.136,31.148
11/28/21 00:36:02,608,18.136,31.186
11/28/21 00:36:06,608,18.086,31.271
11/28/21 00:36:12,608,18.064,31.337
11/28/21 00:36:16,608,18.072,31.36
